-4.56987，4.69199，3.77385,-5.74256，3.89204，4.59349,-6.52584，4.58989，3.89823
-3.69554，-4.36321，16.5834,-2.96826，-5.15185，18.9986,-3.77746，-4.25758，18.9996
-4.6842，-2.67557，11.6426,-4.93528，-1.96018，10.0004,-4.55666，-2.96043，10
-4.55666，-2.96043，10,-4.22784，-3.58569，10.9884,-4.6842，-2.67557，11.6426
-4.55666，-2.96043，10,-4.18053，-3.64781，10.0002,-4.22784，-3.58569，10.9884
-3.7586，-4.26762，-10.0001,-4.24662，-3.55227，-10.0003,-3.75584，-4.28703，-11.1083
-3.75584，-4.28703，-11.1083,-4.24662，-3.55227，-10.0003,-4.31631，-3.43773，-11.7225
0.75879，-6.94717，10.9471,-0.404709，-6.665，11.5547,-0.357494，-6.69335，9.99982
1.9877，9.99786，-6.02556,0.778209，8.04386，-5.94469,2.127，8.09693，-6.02648
1.9877，9.99786，-6.02556,2.127，8.09693，-6.02648,3.20176，9.99896，-5.85858
3.20176，9.99896，-5.85858,2.127，8.09693，-6.02648,3.43595，8.36112，-5.80279
3.20176，9.99896，-5.85858,3.43595，8.36112，-5.80279,4.36427，9.99946，-5.44589
11.7982，5.70278，1.94955,9.20691，5.57266，2.25758,8.84915，5.92512，1.11809
7.64863，7.22049，1.39703,7.81225，6.0135，0.354384,7.66044，5.85866，1.33267
7.64863，7.22049，1.39703,7.78442，8.61684，0.641178,7.81225，6.0135，0.354384
7.81225，6.0135，0.354384,8.84915，5.92512，1.11809,7.66044，5.85866，1.33267
10.4931，5.20295，3.02765,8.65912，5.24263，2.9473,9.20691，5.57266，2.25758
9.71469，4.65628，3.81421,8.65912，5.24263，2.9473,10.4931，5.20295，3.02765
10.4931，5.20295，3.02765,9.20691，5.57266，2.25758,11.7982，5.70278，1.94955
11.7998，5.28058，2.87447,10.4931，5.20295，3.02765,11.7982，5.70278，1.94955
7.60768，4.7864，3.65625,6.58531，4.77229，3.67407,7.11585，5.31624，2.79778
6.32489，4.53507，3.95639,6.58531，4.77229，3.67407,7.60768，4.7864，3.65625
7.60768，4.7864，3.65625,7.11585，5.31624，2.79778,8.65912，5.24263，2.9473
7.60768，4.7864，3.65625,8.65912，5.24263，2.9473,9.71469，4.65628，3.81421
6.32489，4.53507，3.95639,5.69484，5.03779，4.59643,6.58531，4.77229，3.67407
6.58531，4.77229，3.67407,5.69484，5.03779，4.59643,5.5824，6.82245，4.69452
6.58531，4.77229，3.67407,5.5824，6.82245，4.69452,6.31246，7.75096，3.99446
6.31246，7.75096，3.99446,7.0691，6.63392，2.91492,6.58531，4.77229，3.67407
6.58531，4.77229，3.67407,7.0691，6.63392，2.91492,7.11585，5.31624，2.79778
7.60768，4.7864，3.65625,8.65256，3.99518，4.50763,6.93411，4.00084，4.49554
9.71469，4.65628，3.81421,8.65256，3.99518，4.50763,7.60768，4.7864，3.65625
5.05021，3.26843，5.0613,5.78121，3.97544，4.50105,6.93411，4.00084，4.49554
6.32489，4.53507，3.95639,6.93411，4.00084，4.49554,5.78121，3.97544，4.50105
7.60768，4.7864，3.65625,6.93411，4.00084，4.49554,6.32489，4.53507，3.95639
11.7994，3.11324，5.1607,10.7315，3.94761，4.53978,11.7999，3.93528，4.53869
9.71469，4.65628，3.81421,10.7315，3.94761，4.53978,8.65256，3.99518，4.50763
8.71861，-4.68296，3.78962,8.1256，-3.9867，4.51706,10.0431，-3.83494，4.64325
6.1911，-4.38331，4.10456,6.65602，-4.86281，3.5574,6.37926，-6.2716，3.91377
6.37926，-6.2716，3.91377,5.56494，-5.66028，4.69499,6.1911，-4.38331，4.10456
9.48074，-2.96397，5.24735,8.1256，-3.9867，4.51706,7.85437，-3.1209，5.157
7.85437，-3.1209，5.157,9.21807，-1.91466，5.7196,9.48074，-2.96397，5.24735
9.48074，-2.96397，5.24735,10.0431，-3.83494，4.64325,8.1256，-3.9867，4.51706
9.48074，-2.96397，5.24735,9.21807，-1.91466，5.7196,11.0758，-1.79749，5.75254
10.7674，-4.5624，3.92222,11.7991，-5.14388，3.13467,9.17106，-5.22477，2.99777
10.7674，-4.5624，3.92222,9.17106，-5.22477，2.99777,8.71861，-4.68296，3.78962
8.71861，-4.68296，3.78962,10.0431，-3.83494，4.64325,10.7674，-4.5624，3.92222
10.7674，-4.5624，3.92222,10.0431，-3.83494，4.64325,11.7994，-3.9644，4.52851
11.7987，-5.70484，1.94255,11.7998，-5.87009，1.27159,10.8488，-5.99731，0.635572
8.93867，-5.98603，0.79465,11.7987，-5.70484，1.94255,10.8488，-5.99731，0.635572
9.58191，-5.60677，2.20039,11.7987，-5.70484，1.94255,8.93867，-5.98603，0.79465
9.58191，-5.60677，2.20039,11.7991，-5.14388，3.13467,11.7987，-5.70484，1.94255
11.7987，-2.90726，5.28472,11.7994，-3.9644，4.52851,10.0431，-3.83494，4.64325
11.7987，-2.90726，5.28472,10.0431，-3.83494，4.64325,9.48074，-2.96397，5.24735
9.48074，-2.96397，5.24735,11.0758，-1.79749，5.75254,11.7987，-2.90726，5.28472
11.7987，-2.90726，5.28472,11.0758，-1.79749，5.75254,11.7997，-1.87953，5.71003
